41.00	9.00	-1.34	7.42	-0.47	-0.10
41.00	10.00	-0.58	-4.71	-0.36	0.64
41.00	11.00	0.03	-5.16	0.19	0.55
41.00	12.00	-0.21	-5.57	-0.05	0.55
41.00	13.00	0.27	-5.76	0.02	0.52
41.00	14.00	-2.36	5.26	0.07	-0.12
41.00	15.00	-1.79	4.92	-0.05	0.19
41.00	16.00	-2.13	4.36	-0.08	0.13
41.00	17.00	5.15	5.70	-0.47	-0.85
41.00	18.00	3.53	6.80	-0.53	-0.70
41.00	21.00	5.48	2.66	-0.21	-0.03
41.00	22.00	5.79	2.39	0.11	-0.26
41.00	23.00	3.52	-4.53	-0.34	0.34
41.00	25.00	-4.84	4.53	0.96	-0.30
41.00	213.00	-5.75	-3.64	-0.69	-0.62
41.00	214.00	-5.42	-4.09	-0.78	-0.70
41.00	215.00	-4.26	-2.82	-1.19	-0.54
41.00	216.00	-4.05	-3.23	-0.81	-0.42
41.00	217.00	3.09	0.91	-0.00	0.14
41.00	218.00	3.74	-3.00	-0.07	-0.48
41.00	219.00	3.86	0.58	-0.25	0.14
41.00	220.00	3.58	1.35	0.11	-0.19
41.00	273.00	-0.68	8.04	-0.44	-0.08
41.00	409.00	3.40	3.72	0.21	-0.39
41.00	412.00	4.76	0.70	0.00	0.00
41.00	413.00	5.44	1.35	0.00	0.00
41.00	414.00	5.41	0.63	0.00	0.00
41.00	419.00	5.07	3.96	0.00	0.00
41.00	420.00	4.63	3.77	0.00	0.00
41.00	421.00	2.17	4.61	0.00	0.00
41.00	422.00	2.63	5.06	0.00	0.00
41.00	423.00	1.91	5.14	0.00	0.00
41.00	425.00	2.59	5.66	0.00	0.00
41.00	453.00	9.51	-1.82	0.00	0.00
41.00	454.00	9.20	-1.99	0.00	0.00
41.00	468.00	5.03	-2.96	0.00	0.00
41.00	473.00	4.55	-2.97	0.00	0.00
51.00	1.00	1.18	3.96	-0.44	1.37
51.00	2.00	0.24	6.30	0.01	1.38
51.00	3.00	2.09	0.74	-0.78	0.68
51.00	4.00	1.37	-3.49	0.12	0.02
51.00	5.00	0.12	3.25	-0.32	-0.92
51.00	6.00	1.57	5.80	0.28	-0.39
51.00	7.00	3.86	4.45	-0.39	-0.49
51.00	8.00	3.62	4.89	-0.23	-0.64
51.00	9.00	-1.52	7.38	-0.18	-0.08
51.00	10.00	-0.72	-4.45	-0.38	0.72
51.00	11.00	0.11	-4.94	0.08	0.53
51.00	12.00	-0.23	-5.35	-0.02	0.65
51.00	13.00	0.28	-5.55	0.08	0.55
51.00	14.00	-2.33	5.21	0.53	0.11
51.00	15.00	-1.81	4.99	0.27	-0.56
51.00	16.00	-2.16	4.41	0.29	0.22
51.00	17.00	4.97	5.36	-0.75	-1.01
51.00	18.00	3.32	6.52	-0.21	-0.50
51.00	21.00	5.39	2.65	-0.10	0.31
51.00	22.00	5.83	2.28	-0.00	0.13
51.00	23.00	3.38	-4.40	-0.56	0.44
51.00	24.00	4.41	-4.94	-0.42	1.40
51.00	25.00	-4.46	4.41	1.04	-0.26
51.00	74.00	-6.48	7.19	0.55	-0.09
51.00	75.00	-0.64	-6.55	-0.05	0.52
51.00	213.00	-6.02	-3.88	-0.54	-0.66
51.00	214.00	-5.73	-4.37	-0.66	-0.68
51.00	215.00	-4.74	-3.04	-0.99	-0.58
51.00	216.00	-4.38	-3.39	-0.70	-0.48
51.00	217.00	3.09	0.97	-0.16	0.14
51.00	218.00	3.71	-3.19	-0.02	-0.47
51.00	219.00	3.76	0.64	0.17	0.16
51.00	220.00	3.62	1.28	-0.06	0.18
51.00	273.00	-0.86	8.00	-0.52	-0.16
51.00	409.00	3.48	3.56	0.21	-0.43
51.00	412.00	4.76	0.70	0.13	0.35
51.00	413.00	5.44	1.35	0.00	0.00
51.00	414.00	5.41	0.63	0.00	0.00
51.00	419.00	5.07	3.96	0.00	0.00
51.00	420.00	4.63	3.77	0.00	0.00
51.00	421.00	2.17	4.61	0.00	0.00
51.00	422.00	2.63	5.06	0.00	0.00
51.00	423.00	1.91	5.14	0.00	0.00
51.00	425.00	2.59	5.66	0.00	0.00
51.00	453.00	9.51	-1.82	0.00	0.00
51.00	454.00	9.20	-1.99	0.00	0.00
51.00	468.00	5.03	-2.96	0.00	0.00
51.00	473.00	4.55	-2.97	0.00	0.00
61.00	1.00	1.00	4.51	-0.26	0.87
61.00	2.00	0.24	6.85	0.03	0.73
61.00	3.00	1.78	1.01	-0.34	0.61
61.00	4.00	1.41	-3.48	-0.24	0.02
61.00	5.00	-0.01	2.88	-0.72	-2.16
61.00	6.00	1.69	5.64	0.27	-0.21
61.00	7.00	3.70	4.25	-0.53	-0.66
61.00	8.00	3.53	4.63	-0.28	-0.46
61.00	9.00	-1.60	7.35	0.10	-0.05
61.00	10.00	-0.87	-4.17	-0.15	0.59
61.00	11.00	0.14	-4.73	-0.12	0.50
61.00	12.00	-0.24	-5.09	-0.07	0.63
61.00	13.00	0.32	-5.33	0.11	0.57
61.00	14.00	-2.12	5.25	0.22	-0.03
61.00	15.00	-1.71	4.77	-0.14	0.02
61.00	16.00	-2.04	4.50	-0.22	0.08
61.00	17.00	4.66	4.96	-0.91	-1.23
61.00	18.00	3.23	6.32	-0.17	-0.55
61.00	19.00	2.81	7.10	0.07	-0.40
61.00	21.00	5.36	2.77	-0.05	0.26
61.00	22.00	5.83	2.33	-0.26	0.14
61.00	23.00	3.16	-4.22	-0.51	0.49
61.00	24.00	4.24	-4.38	-0.15	0.77
61.00	25.00	-4.04	4.31	0.86	-0.36
61.00	74.00	-6.26	7.15	0.19	0.15
61.00	75.00	-0.66	-6.34	-0.06	0.51
61.00	76.00	0.14	-6.45	-0.04	0.63
61.00	213.00	-6.24	-4.15	-0.68	-0.82
61.00	214.00	-6.00	-4.64	-0.50	-0.64
61.00	215.00	-5.14	-3.27	-0.56	-0.62
61.00	216.00	-4.66	-3.58	-0.52	-0.59
61.00	217.00	3.02	1.02	-0.06	0.14
61.00	218.00	3.70	-3.37	0.07	-0.47
61.00	219.00	3.83	0.70	0.23	0.17
61.00	220.00	3.60	1.35	-0.15	-0.04
61.00	273.00	-1.06	7.94	-0.43	-0.19
61.00	409.00	3.56	3.39	0.18	-0.43
61.00	412.00	4.81	0.84	0.00	0.00
61.00	413.00	5.44	1.35	0.00	0.00
61.00	414.00	5.41	0.63	0.00	0.00
61.00	419.00	5.07	3.96	0.00	0.00
61.00	420.00	4.63	3.77	0.00	0.00
61.00	421.00	2.17	4.61	0.32	0.01
61.00	422.00	2.63	5.06	0.00	0.00
61.00	423.00	1.91	5.14	0.00	0.00
61.00	425.00	2.59	5.66	0.00	0.00
61.00	453.00	9.51	-1.82	0.00	0.00
61.00	454.00	9.20	-1.99	0.00	0.00
61.00	468.00	5.03	-2.96	0.00	0.00
61.00	473.00	4.55	-2.97	0.00	0.00
71.00	1.00	0.90	4.86	-0.21	0.75
71.00	2.00	0.26	7.14	0.09	1.25
71.00	3.00	1.65	1.25	-0.59	1.16
71.00	4.00	1.32	-3.47	-0.29	-0.30
71.00	5.00	-0.30	2.02	-0.45	-1.42
71.00	6.00	1.79	5.55	-0.00	0.00
71.00	7.00	3.49	3.99	-0.73	-0.91
71.00	8.00	3.42	4.45	-0.40	-0.68
71.00	9.00	-1.55	7.33	0.03	-0.02
71.00	10.00	-0.93	-3.93	-0.04	0.38
71.00	11.00	0.10	-4.53	-0.20	0.57
71.00	12.00	-0.27	-4.84	-0.18	0.50
71.00	13.00	0.36	-5.10	0.02	0.54
71.00	14.00	-2.03	5.24	-0.22	0.03
71.00	15.00	-1.76	4.77	-0.07	0.06
71.00	16.00	-2.13	4.53	-0.84	0.46
71.00	17.00	4.30	4.47	-0.40	-0.59
71.00	18.00	3.16	6.10	-0.14	-0.57
71.00	19.00	2.84	6.93	0.16	-0.40
71.00	21.00	5.33	2.88	0.32	0.70
71.00	22.00	5.73	2.39	0.08	0.21
71.00	23.00	2.95	-4.02	-0.26	0.52
71.00	24.00	4.18	-4.07	-0.29	1.49
71.00	25.00	-3.70	4.17	0.69	-0.59
71.00	74.00	-6.19	7.21	0.05	0.08
71.00	75.00	-0.69	-6.14	-0.01	0.53
71.00	76.00	0.13	-6.19	-0.04	0.67
71.00	213.00	-6.51	-4.48	-0.83	-1.00
71.00	214.00	-6.20	-4.90	-0.58	-0.76
71.00	215.00	-5.36	-3.52	-0.74	-0.89
71.00	216.00	-4.87	-3.82	-0.65	-0.79
71.00	217.00	3.00	1.08	0.05	-0.05
71.00	218.00	3.73	-3.56	0.11	-0.60
71.00	219.00	3.92	0.77	0.15	0.09
71.00	220.00	3.54	1.33	-0.00	0.14
71.00	273.00	-1.24	7.86	-0.31	-0.21
71.00	274.00	-1.48	8.38	-0.46	-0.03
71.00	409.00	3.64	3.22	0.62	-0.48
71.00	412.00	4.81	0.84	0.00	0.00
71.00	413.00	5.44	1.35	0.00	0.00
71.00	414.00	5.41	0.63	0.00	0.00
71.00	419.00	5.07	3.96	0.00	0.00
71.00	420.00	4.63	3.77	0.00	0.00
71.00	421.00	2.30	4.61	0.00	0.00
71.00	422.00	2.63	5.06	0.00	0.00
71.00	423.00	1.91	5.14	0.00	0.00
71.00	425.00	2.59	5.66	0.00	0.00
71.00	453.00	9.51	-1.82	0.00	0.00
71.00	454.00	9.20	-1.99	0.00	0.00
71.00	468.00	5.03	-2.96	0.00	0.00
71.00	473.00	4.55	-2.97	0.00	0.00
81.00	1.00	0.81	5.15	-0.39	1.32
81.00	2.00	0.29	7.64	0.07	0.98
81.00	3.00	1.41	1.72	-0.54	1.07
81.00	4.00	1.20	-3.59	0.41	0.26
81.00	5.00	-0.48	1.45	-0.21	-0.96
81.00	6.00	1.79	5.55	-0.03	0.02
81.00	7.00	3.20	3.62	-0.36	-0.55
81.00	8.00	3.26	4.18	-0.37	-0.57
81.00	9.00	-1.54	7.32	-0.28	0.00
81.00	10.00	-0.95	-3.78	-0.03	0.16
81.00	11.00	0.01	-4.31	-0.24	0.64
81.00	12.00	-0.34	-4.64	-0.24	0.46
81.00	13.00	0.37	-4.89	-0.09	0.54
81.00	14.00	-2.12	5.25	-0.15	0.07
81.00	15.00	-1.79	4.80	0.27	0.56
81.00	16.00	-2.46	4.72	0.03	0.07
81.00	17.00	4.14	4.23	-0.91	-1.35
81.00	18.00	3.11	5.87	-0.02	-0.49
81.00	19.00	2.91	6.77	0.29	-0.38
81.00	21.00	5.46	3.15	0.13	1.17
81.00	22.00	5.76	2.47	0.13	1.16
81.00	23.00	2.85	-3.82	-0.49	1.11
81.00	24.00	4.06	-3.48	-0.12	0.85
81.00	25.00	-3.42	3.93	0.99	-0.86
81.00	74.00	-6.16	7.25	0.16	-0.29
81.00	75.00	-0.69	-5.93	0.05	0.54
81.00	76.00	0.11	-5.93	-0.02	0.57
81.00	213.00	-6.84	-4.88	-0.86	-1.04
81.00	214.00	-6.43	-5.20	-0.68	-0.89
81.00	215.00	-5.66	-3.88	-0.93	-1.11
81.00	216.00	-5.13	-4.14	-0.66	-0.80
81.00	217.00	3.02	1.06	-0.00	0.09
81.00	218.00	3.77	-3.80	0.12	-0.66
81.00	219.00	3.98	0.81	0.06	0.00
81.00	220.00	3.54	1.39	0.26	-0.33
81.00	273.00	-1.36	7.78	-0.46	-0.09
81.00	274.00	-1.67	8.36	-0.27	-0.00
81.00	409.00	3.88	3.03	0.17	-0.73
81.00	412.00	4.81	0.84	0.13	0.26
81.00	413.00	5.44	1.35	0.00	0.00
81.00	414.00	5.41	0.63	0.00	0.00
81.00	419.00	5.07	3.96	0.00	0.00
81.00	420.00	4.63	3.77	0.00	0.00
81.00	421.00	2.30	4.61	0.00	0.00
81.00	422.00	2.63	5.06	0.00	0.00
81.00	423.00	1.91	5.14	0.00	0.00
81.00	425.00	2.59	5.66	0.00	0.00
81.00	453.00	9.51	-1.82	0.00	0.00
81.00	454.00	9.20	-1.99	0.00	0.00
81.00	468.00	5.03	-2.96	0.00	0.00
81.00	473.00	4.55	-2.97	0.00	0.00
91.00	1.00	0.66	5.68	-0.30	1.16
91.00	2.00	0.32	8.03	0.07	0.98
91.00	3.00	1.19	2.15	-0.32	0.63
91.00	4.00	1.37	-3.49	-0.18	0.18
91.00	5.00	-0.56	1.06	-0.42	-1.96
91.00	6.00	1.78	5.56	0.24	-0.19
91.00	7.00	3.05	3.41	-0.46	-0.81
91.00	8.00	3.11	3.95	-0.36	-0.45
91.00	9.00	-1.65	7.32	-0.60	0.03
91.00	10.00	-0.96	-3.71	-0.02	0.33
91.00	11.00	-0.08	-4.05	-0.16	0.59
91.00	12.00	-0.44	-4.45	-0.25	0.45
91.00	13.00	0.33	-4.67	-0.15	0.70
91.00	14.00	-2.18	5.28	-0.08	0.23
91.00	15.00	-1.69	5.02	0.14	0.09
91.00	16.00	-2.45	4.75	-0.31	-0.01
91.00	17.00	3.78	3.69	-0.74	-1.14
91.00	18.00	3.10	5.67	0.02	-0.61
91.00	19.00	3.02	6.62	0.19	-0.15
91.00	20.00	3.32	6.96	0.24	-0.29
91.00	21.00	5.52	3.62	0.31	0.81
91.00	22.00	5.81	2.94	0.04	1.25
91.00	23.00	2.65	-3.37	-0.31	0.81
91.00	24.00	4.01	-3.14	-0.14	1.53
91.00	25.00	-3.02	3.59	0.56	-0.63
91.00	74.00	-6.10	7.13	0.24	-0.57
91.00	75.00	-0.67	-5.71	0.10	0.50
91.00	76.00	0.10	-5.70	0.01	0.52
91.00	213.00	-7.19	-5.29	-0.73	-0.89
91.00	214.00	-6.70	-5.56	-0.78	-1.01
91.00	215.00	-6.03	-4.32	-0.73	-0.90
91.00	216.00	-5.39	-4.46	-0.53	-0.63
91.00	217.00	3.02	1.10	0.10	0.09
91.00	218.00	3.82	-4.07	0.09	-0.52
91.00	219.00	4.01	0.81	-0.03	-0.08
91.00	220.00	3.64	1.26	-0.11	0.32
91.00	273.00	-1.55	7.74	-0.69	0.04
91.00	274.00	-1.78	8.36	-0.14	0.01
91.00	409.00	3.95	2.73	0.53	-0.17
91.00	412.00	4.87	0.94	0.00	0.00
91.00	413.00	5.44	1.35	0.00	0.00
91.00	414.00	5.41	0.63	0.00	0.00
91.00	419.00	5.07	3.96	0.00	0.00
91.00	420.00	4.63	3.77	0.00	0.00
91.00	421.00	2.30	4.61	0.00	0.00
91.00	422.00	2.63	5.06	0.00	0.00
91.00	423.00	1.91	5.14	0.00	0.00
91.00	425.00	2.59	5.66	0.00	0.00
91.00	453.00	9.51	-1.82	0.00	0.00
91.00	454.00	9.20	-1.99	0.00	0.00
91.00	468.00	5.03	-2.96	0.00	0.00
91.00	473.00	4.55	-2.97	0.00	0.00
101.00	1.00	0.54	6.15	-0.06	0.65
101.00	3.00	1.07	2.40	-0.55	1.16
101.00	4.00	1.29	-3.42	0.35	-0.00
101.00	5.00	-0.73	0.28	-0.37	-1.40
101.00	6.00	1.88	5.49	0.51	-0.21
101.00	7.00	2.87	3.08	-0.64	-1.14
101.00	8.00	2.96	3.77	-0.70	-0.84
101.00	9.00	-1.89	7.33	-1.17	0.08
101.00	10.00	-0.97	-3.58	0.00	0.63
101.00	11.00	-0.15	-3.82	-0.10	0.60
101.00	12.00	-0.54	-4.27	-0.15	0.50
101.00	13.00	0.27	-4.39	-0.17	0.80
101.00	14.00	-2.21	5.37	-0.07	0.01
101.00	15.00	-1.63	5.06	0.53	0.79
101.00	16.00	-2.58	4.74	-0.09	0.09
101.00	17.00	3.48	3.23	-0.34	-0.64
101.00	18.00	3.10	5.43	-0.03	-0.58
101.00	19.00	3.10	6.56	0.08	0.06
101.00	20.00	3.42	6.84	0.15	-0.11
101.00	21.00	5.64	3.95	-0.74	0.96
101.00	22.00	5.83	3.44	0.17	1.13
101.00	23.00	2.53	-3.05	-0.19	0.82
101.00	24.00	3.96	-2.53	-0.03	1.20
101.00	25.00	-2.80	3.33	0.68	-0.93
101.00	74.00	-6.00	6.90	0.25	-0.48
101.00	75.00	-0.63	-5.51	0.09	0.46
101.00	76.00	0.10	-5.49	0.04	0.50
101.00	213.00	-7.48	-5.65	-0.60	-0.73
101.00	214.00	-7.01	-5.96	-0.74	-0.97
101.00	215.00	-6.32	-4.68	-0.49	-0.65
101.00	216.00	-5.60	-4.71	-0.59	-0.74
101.00	217.00	3.06	1.14	-0.21	0.14
101.00	218.00	3.85	-4.28	0.08	-0.55
101.00	219.00	4.00	0.77	-0.11	-0.17
101.00	220.00	3.60	1.39	-0.09	-0.27
101.00	273.00	-1.82	7.76	-0.92	0.10
101.00	274.00	-1.83	8.37	-0.30	-0.03
101.00	409.00	4.16	2.66	0.03	-0.03
101.00	412.00	4.87	0.94	0.00	0.00
101.00	413.00	5.44	1.35	0.00	0.00
101.00	414.00	5.41	0.63	0.00	0.00
101.00	419.00	5.07	3.96	0.00	0.00
101.00	420.00	4.63	3.77	0.00	0.00
101.00	421.00	2.30	4.61	0.00	0.00
101.00	422.00	2.63	5.06	0.00	0.00
101.00	423.00	1.91	5.14	0.00	0.00
101.00	425.00	2.59	5.66	0.00	0.00
101.00	453.00	9.51	-1.82	0.00	0.00
101.00	454.00	9.20	-1.99	0.00	0.00
101.00	468.00	5.03	-2.96	0.00	0.00
101.00	473.00	4.55	-2.97	0.00	0.00
111.00	1.00	0.51	6.41	-0.03	0.96
111.00	3.00	0.85	2.86	-0.64	1.30
111.00	4.00	1.43	-3.42	-0.05	-0.16
111.00	5.00	-0.88	-0.29	-0.41	-0.85
111.00	6.00	2.08	5.40	0.00	0.00
111.00	7.00	2.61	2.63	-0.35	-0.62
111.00	8.00	2.68	3.43	-0.64	-0.78
111.00	9.00	-2.36	7.36	-1.32	0.06
111.00	10.00	-0.96	-3.33	0.00	0.98
111.00	11.00	-0.18	-3.57	-0.17	1.00
111.00	12.00	-0.60	-4.07	-0.09	0.57
111.00	13.00	0.20	-4.07	-0.06	0.65
111.00	14.00	-2.24	5.38	-0.22	0.03
111.00	15.00	-1.42	5.38	0.07	0.47
111.00	16.00	-2.61	4.78	-0.18	0.38
111.00	17.00	3.35	2.98	-0.68	-1.41
111.00	18.00	3.09	5.20	-0.14	-0.45
111.00	19.00	3.13	6.58	0.05	-0.11
111.00	20.00	3.47	6.80	0.14	-0.31
111.00	21.00	5.34	4.33	0.05	0.82
111.00	22.00	5.90	3.89	0.54	1.02
111.00	23.00	2.45	-2.72	-0.29	1.23
111.00	24.00	3.95	-2.04	0.29	1.36
111.00	25.00	-2.53	2.96	0.74	-1.03
111.00	74.00	-5.91	6.71	0.16	-0.53
111.00	75.00	-0.60	-5.33	-0.07	0.48
111.00	76.00	0.12	-5.29	-0.02	0.49
111.00	213.00	-7.72	-5.94	-0.60	-0.73
111.00	214.00	-7.31	-6.35	-0.66	-0.86
