918.00	4.00	5.78	4.70	1.46	0.01
918.00	3.00	5.74	7.08	-0.94	0.16
918.00	2.00	4.54	7.58	-0.43	0.45
918.00	6.00	5.87	6.23	-1.23	0.01
924.00	5.00	6.14	4.05	1.50	-0.03
924.00	4.00	6.36	4.69	1.49	-0.05
924.00	3.00	5.39	7.14	-0.85	-0.05
924.00	2.00	4.45	7.59	-0.43	-0.35
924.00	6.00	5.37	6.17	-1.14	-0.15
930.00	5.00	6.76	4.04	1.60	0.12
930.00	4.00	6.97	4.67	1.70	0.31
930.00	3.00	5.06	7.04	-0.64	-0.23
930.00	2.00	4.20	7.30	-0.53	-0.07
930.00	6.00	4.96	6.10	-1.15	-0.05
930.00	7.00	12.09	5.87	-1.98	0.40
936.00	5.00	7.42	4.15	1.57	0.17
936.00	4.00	7.72	4.93	1.68	0.36
936.00	3.00	4.87	6.96	-0.58	-0.02
936.00	2.00	4.03	7.53	-0.37	0.62
936.00	6.00	4.45	6.13	-1.33	0.17
936.00	7.00	11.30	6.03	-2.02	0.15
942.00	5.00	8.02	4.18	1.49	0.07
942.00	4.00	8.31	4.95	1.47	0.05
942.00	3.00	4.60	7.02	-0.52	0.03
942.00	2.00	3.91	7.80	-0.56	0.36
942.00	6.00	3.90	6.24	-1.29	0.06
942.00	7.00	10.48	5.99	-1.91	0.10
948.00	5.00	8.61	4.20	1.62	0.06
948.00	4.00	8.90	4.97	1.50	0.15
948.00	3.00	4.46	6.99	-0.58	0.04
948.00	2.00	3.58	7.82	-0.82	0.17
948.00	6.00	3.42	6.18	-1.01	-0.00
948.00	7.00	9.77	6.11	-1.97	-0.00
948.00	8.00	-2.59	-0.42	0.83	1.48
954.00	5.00	9.32	4.23	1.64	0.11
954.00	4.00	9.52	5.07	1.53	0.19
954.00	3.00	4.14	7.05	-0.88	-0.00
954.00	2.00	3.25	7.93	-0.94	0.23
954.00	6.00	3.09	6.24	-0.88	0.26
954.00	7.00	8.91	5.99	-2.02	-0.30
954.00	8.00	-2.26	0.18	1.14	1.18
960.00	5.00	9.93	4.29	1.42	0.21
960.00	4.00	10.12	5.13	1.41	0.19
960.00	3.00	3.76	6.99	-0.89	-0.11
960.00	2.00	2.82	8.00	-1.14	0.14
960.00	6.00	2.71	6.39	-0.90	0.16
960.00	7.00	8.15	5.86	-1.90	-0.16
960.00	8.00	-1.67	0.53	1.09	0.69
966.00	5.00	10.45	4.40	1.35	0.31
966.00	4.00	10.64	5.23	1.34	0.29
966.00	3.00	3.42	6.96	-0.85	-0.17
966.00	2.00	2.34	8.04	-1.22	-0.02
966.00	6.00	2.37	6.36	-0.87	-0.18
966.00	7.00	7.38	5.86	-1.94	-0.06
966.00	8.00	-1.38	0.73	1.21	0.68
972.00	5.00	11.01	4.54	1.41	-0.09
972.00	4.00	11.20	5.36	1.41	0.28
972.00	3.00	3.08	6.85	-0.77	0.10
972.00	2.00	1.84	7.98	-1.13	-0.20
972.00	6.00	2.01	6.25	-0.88	-0.23
972.00	7.00	6.60	5.81	-1.88	-0.23
972.00	8.00	-0.71	1.07	1.28	0.91
978.00	5.00	11.58	4.32	1.34	-0.14
978.00	4.00	11.77	5.46	1.29	0.19
978.00	3.00	2.80	7.04	-1.05	0.56
978.00	2.00	1.44	7.88	-1.09	-0.37
978.00	6.00	1.66	6.18	-0.95	-0.12
978.00	7.00	5.88	5.68	-1.86	-0.23
978.00	8.00	-0.36	1.45	1.24	0.66
984.00	5.00	12.08	4.43	1.25	0.26
984.00	4.00	12.23	5.51	1.14	0.14
984.00	3.00	2.24	7.30	-1.28	0.13
984.00	2.00	0.97	7.69	-1.12	-0.60
984.00	6.00	1.25	6.15	-0.95	-0.07
984.00	7.00	5.11	5.63	-1.96	-0.29
984.00	8.00	0.28	1.60	1.47	0.48
990.00	3.00	1.78	7.15	-1.15	-0.37
990.00	2.00	0.54	7.40	-1.08	-0.66
990.00	6.00	0.90	6.12	-0.97	-0.18
990.00	7.00	4.31	5.44	-1.95	-0.30
990.00	8.00	0.82	1.83	1.20	0.47
996.00	3.00	1.32	7.00	-1.15	-0.27
996.00	2.00	0.11	7.16	-1.08	-0.50
996.00	6.00	0.48	6.01	-0.52	-0.15
996.00	7.00	3.55	5.39	-1.87	-0.31
996.00	8.00	1.24	1.98	1.18	0.46
1002.00	3.00	0.86	6.94	-1.35	-0.09
1002.00	2.00	-0.32	7.00	-0.98	-0.80
1002.00	6.00	0.48	6.01	-0.85	-0.02
1002.00	7.00	2.82	5.19	-1.85	-0.37
1002.00	8.00	1.76	2.21	1.54	0.57
1008.00	3.00	0.24	6.93	-1.43	-0.09
1008.00	2.00	-0.68	6.52	-1.00	-0.92
1008.00	6.00	-0.20	5.99	-1.19	-0.18
1008.00	7.00	2.07	5.09	-1.81	-0.22
1008.00	8.00	2.48	2.43	1.46	0.51
1014.00	3.00	-0.28	6.86	-1.20	-0.33
1014.00	2.00	-1.13	6.27	-1.05	-0.58
1014.00	6.00	-0.47	5.87	-0.69	-0.43
1014.00	7.00	1.37	5.02	-1.72	-0.22
1014.00	8.00	2.93	2.61	1.49	0.50
1020.00	3.00	-0.72	6.66	-1.10	-0.51
1020.00	2.00	-1.52	6.05	-0.99	-0.53
1020.00	6.00	-0.75	5.65	-0.71	-0.55
1020.00	7.00	0.70	4.91	-1.67	-0.28
1020.00	8.00	3.67	2.83	1.45	0.11
1026.00	8.00	4.09	2.70	1.23	-0.12
1032.00	8.00	4.65	2.74	1.47	0.32
1038.00	8.00	5.26	2.95	1.52	0.53
1044.00	8.00	5.87	3.16	1.54	0.36
1050.00	9.00	12.83	4.68	0.00	0.00
1050.00	10.00	12.78	5.29	0.00	0.00
1050.00	8.00	6.50	3.24	1.42	0.51
1050.00	12.00	12.09	6.95	-1.04	-0.03
1050.00	11.00	12.51	6.19	-1.97	0.01
1056.00	9.00	12.83	4.68	0.00	0.00
1056.00	10.00	12.78	5.29	0.00	0.00
1056.00	8.00	7.00	3.57	1.29	0.56
1056.00	12.00	11.68	6.94	-1.05	-0.03
1056.00	11.00	11.73	6.20	-1.33	-0.32
1062.00	9.00	12.83	4.68	0.00	0.00
1062.00	10.00	12.78	5.29	0.00	0.00
1062.00	8.00	7.53	3.69	1.36	0.39
1062.00	12.00	11.26	6.93	-1.06	-0.03
1062.00	11.00	11.45	5.94	-0.78	-0.30
1068.00	9.00	12.83	4.68	0.00	0.00
1068.00	10.00	12.78	5.29	0.00	0.00
1068.00	8.00	8.09	3.89	1.45	0.39
1068.00	12.00	10.83	6.92	-1.03	-0.18
1068.00	11.00	11.10	5.96	-0.97	0.05
1068.00	13.00	11.99	6.07	-0.85	0.14
1074.00	9.00	12.83	4.68	-0.00	-0.05
1074.00	10.00	12.78	5.29	0.00	0.00
1074.00	8.00	8.69	4.00	1.42	0.33
1074.00	12.00	10.43	6.78	-0.95	-0.24
1074.00	11.00	10.67	5.98	-1.02	0.20
1074.00	13.00	11.65	6.12	-0.81	0.09
1074.00	14.00	12.94	6.70	-0.99	0.73
1080.00	9.00	12.83	4.64	-0.00	-0.10
1080.00	10.00	12.78	5.29	-0.00	-0.05
1080.00	8.00	9.23	4.15	1.30	0.38
1080.00	12.00	10.07	6.73	-0.96	-0.29
1080.00	11.00	10.29	6.12	-0.73	0.34
1080.00	13.00	11.34	6.14	-1.18	-0.63
1080.00	14.00	12.54	7.00	-0.99	0.69
1086.00	9.00	12.83	4.60	-0.00	-0.10
1086.00	10.00	12.78	5.26	0.04	-0.05
1086.00	8.00	9.73	4.30	1.28	0.27
1086.00	12.00	9.67	6.55	-0.92	-0.29
1086.00	11.00	10.09	6.25	-0.64	0.08
1086.00	13.00	10.70	5.62	-1.30	-0.82
1086.00	15.00	12.85	6.36	-0.92	0.05
1086.00	14.00	12.14	7.25	-0.88	0.25
1092.00	9.00	12.83	4.56	0.04	-0.05
1092.00	10.00	12.82	5.25	0.14	-0.01
1092.00	8.00	10.25	4.36	1.26	0.26
1092.00	12.00	9.34	6.49	-0.83	-0.25
1092.00	11.00	9.77	6.19	-0.56	-0.17
1092.00	13.00	10.30	5.48	-1.06	-0.30
1092.00	15.00	12.48	6.39	-1.01	0.30
1092.00	14.00	11.84	7.20	-0.89	0.16
1098.00	9.00	12.87	4.56	0.09	-0.05
1098.00	10.00	12.89	5.25	0.18	-0.01
1098.00	8.00	10.73	4.51	1.19	0.26
1098.00	12.00	9.01	6.35	-0.83	-0.26
1098.00	11.00	9.65	6.11	-0.56	-0.17
1098.00	13.00	9.86	5.38	-1.07	-0.26
1098.00	15.00	12.04	6.61	-1.06	0.45
1098.00	14.00	11.43	7.38	-1.04	0.36
1104.00	9.00	12.90	4.52	0.09	-0.10
1104.00	10.00	12.96	5.25	0.18	-0.01
1104.00	8.00	11.20	4.57	1.08	0.21
1104.00	12.00	8.67	6.29	-0.99	-0.15
1104.00	11.00	9.32	6.05	-0.98	-0.15
1104.00	13.00	9.45	5.28	-1.08	-0.21
1104.00	16.00	11.74	5.61	-1.32	0.46
1104.00	15.00	11.63	6.75	-0.99	0.26
1104.00	14.00	11.01	7.49	-1.05	0.22
1104.00	17.00	12.68	6.80	-1.37	0.67
1110.00	8.00	11.59	4.68	0.97	0.36
1110.00	12.00	8.21	6.23	-1.11	-0.20
1110.00	11.00	8.87	5.99	-1.09	-0.20
1110.00	13.00	8.99	5.21	-1.04	-0.32
1110.00	16.00	11.21	5.80	-1.14	0.35
1110.00	15.00	11.25	6.81	-1.00	0.16
1110.00	14.00	10.58	7.56	-0.83	-0.09
1110.00	17.00	12.14	7.06	-1.24	0.52
1110.00	18.00	12.81	6.25	-0.64	0.32
1116.00	8.00	11.98	4.86	1.05	0.35
1116.00	12.00	7.78	6.13	-1.08	-0.25
1116.00	11.00	8.45	5.89	-1.28	-0.55
1116.00	13.00	8.61	5.02	-1.11	-0.27
1116.00	16.00	10.83	5.89	-1.27	0.06
1116.00	15.00	10.83	6.88	-1.27	-0.02
1116.00	14.00	10.34	7.42	-1.10	-0.17
1116.00	17.00	11.69	7.21	-1.37	0.24
1116.00	18.00	12.56	6.38	-1.21	0.12
1122.00	8.00	12.43	4.96	1.04	0.25
1122.00	12.00	7.35	6.03	-1.14	-0.15
1122.00	11.00	7.84	5.55	-1.40	-0.50
1122.00	13.00	8.11	5.00	-1.11	-0.11
1122.00	16.00	10.20	5.85	-1.39	-0.08
1122.00	15.00	10.24	6.80	-1.34	-0.21
1122.00	14.00	9.71	7.43	-1.36	-0.10
1122.00	17.00	11.04	7.25	-1.43	0.30
1122.00	20.00	12.68	6.60	-1.00	0.64
1122.00	18.00	11.85	6.35	-1.46	0.13
1128.00	8.00	12.81	5.06	0.94	0.25
1128.00	12.00	6.87	6.01	-1.15	-0.15
1128.00	11.00	7.32	5.49	-1.20	-0.21
1128.00	13.00	7.72	4.93	-1.03	-0.22
1128.00	16.00	9.71	5.83	-1.16	-0.04
1128.00	15.00	9.75	6.71	-1.16	-0.18
1128.00	14.00	9.26	7.34	-1.12	-0.12
1128.00	17.00	10.54	7.45	-1.22	0.23
1128.00	20.00	12.28	6.86	-1.29	0.61
1128.00	18.00	11.39	6.49	-1.28	0.42
1134.00	12.00	6.43	5.91	-1.12	-0.26
1134.00	11.00	6.88	5.38	-1.11	-0.32
1134.00	13.00	7.29	4.82	-1.10	-0.33
1134.00	16.00	9.27	5.81	-1.08	-0.25
1134.00	15.00	9.31	6.65	-1.12	-0.08
1134.00	14.00	8.81	7.33	-1.13	-0.02
1134.00	17.00	10.07	7.44	-1.19	0.04
1134.00	20.00	11.65	7.10	-1.45	0.58
1134.00	18.00	10.82	6.68	-1.35	0.28
1140.00	12.00	5.98	5.80	-1.18	-0.16
1140.00	11.00	6.43	5.23	-1.17	-0.22
1140.00	13.00	6.84	4.67	-1.12	-0.39
1140.00	16.00	8.85	5.63	-1.05	-0.26
1140.00	15.00	8.86	6.64	-1.14	-0.08
1140.00	14.00	8.35	7.32	-0.93	0.17
1140.00	17.00	9.59	7.47	-1.15	0.08
1140.00	20.00	11.12	7.33	-1.38	0.44
1140.00	18.00	10.31	6.71	-1.28	0.23
1146.00	12.00	5.48	5.78	-1.14	-0.11
1146.00	11.00	5.94	5.21	-1.12	-0.12
1146.00	13.00	6.39	4.52	-1.13	-0.34
1146.00	16.00	8.43	5.61	-1.31	-0.04
1146.00	15.00	8.40	6.59	-1.15	-0.14
1146.00	14.00	8.06	7.46	-0.94	0.12
1146.00	17.00	9.14	7.51	-1.42	0.35
1146.00	20.00	10.54	7.45	-1.51	0.26
1146.00	18.00	9.80	6.86	-1.15	0.12
1146.00	21.00	11.69	5.34	-1.37	-0.53
1152.00	12.00	5.07	5.71	-1.10	-0.22
1152.00	11.00	5.53	5.14	-1.09	-0.23
1152.00	13.00	5.94	4.40	-1.08	-0.34
1152.00	16.00	7.80	5.59	-1.29	-0.31
1152.00	15.00	7.93	6.53	-1.17	-0.09
1152.00	14.00	7.60	7.41	-1.18	-0.07
1152.00	17.00	8.46	7.76	-1.74	0.48
1152.00	20.00	9.91	7.53	-1.70	0.02
1152.00	18.00	9.40	6.81	-1.33	-0.17
1152.00	21.00	11.15	5.13	-1.24	-0.74
1158.00	12.00	4.60	5.60	-1.17	-0.11
1158.00	11.00	5.07	5.03	-1.06	-0.45
1158.00	13.00	5.53	4.24	-1.05	-0.46
1158.00	16.00	7.40	5.36	-1.09	-0.21
1158.00	15.00	7.46	6.52	-1.13	-0.04
1158.00	14.00	7.12	7.40	-1.36	-0.17
1158.00	17.00	7.75	7.89	-1.57	0.37
1158.00	20.00	9.18	7.46	-1.63	-0.03
1158.00	18.00	8.74	6.73	-1.50	-0.06
1158.00	21.00	10.70	4.75	-1.26	-0.70
1164.00	12.00	4.14	5.62	-1.06	-0.01
1164.00	11.00	4.69	4.78	-1.01	-0.40
1164.00	13.00	5.10	4.04	-1.06	-0.41
1164.00	16.00	6.93	5.42	-0.98	0.04
1164.00	15.00	7.03	6.50	-1.15	-0.14
1164.00	14.00	6.51	7.28	-1.38	-0.27
1164.00	17.00	7.20	8.06	-1.23	0.09
1164.00	20.00	8.61	7.50	-1.50	0.06
1164.00	18.00	8.20	6.76	-1.15	0.12
1164.00	21.00	10.14	4.57	-1.32	-0.51
1170.00	12.00	3.76	5.60	-1.02	-0.23
1170.00	11.00	4.26	4.71	-1.07	-0.24
1170.00	13.00	4.68	3.91	-1.01	-0.31
1170.00	16.00	6.62	5.39	-0.99	-0.06
1170.00	15.00	6.55	6.40	-1.17	-0.25
1170.00	14.00	6.02	7.19	-1.18	-0.19
1170.00	17.00	6.77	7.97	-1.14	0.09
1170.00	20.00	7.98	7.51	-1.52	0.11
1170.00	18.00	7.82	6.82	-1.21	0.18
1170.00	21.00	9.65	4.34	-1.24	-0.62
1176.00	12.00	3.32	5.44	-1.10	-0.28
1176.00	11.00	3.83	4.59	-1.08	-0.24
1176.00	13.00	4.30	3.79	-1.02	-0.31
1176.00	16.00	6.13	5.37	-1.28	-0.05
1176.00	15.00	6.10	6.30	-1.18	-0.20
1176.00	14.00	5.57	7.13	-1.19	-0.14
1176.00	17.00	6.29	8.13	-1.31	0.26
1176.00	20.00	7.39	7.59	-1.38	0.15
1176.00	18.00	7.23	6.90	-1.39	0.09
1176.00	21.00	9.14	4.07	-1.41	-0.48
1182.00	12.00	2.88	5.37	-1.10	-0.18
1182.00	11.00	3.40	4.51	-1.10	-0.25
1182.00	13.00	3.87	3.67	-1.08	-0.26
1182.00	16.00	5.59	5.35	-1.25	-0.11
1182.00	15.00	5.60	6.24	-1.20	-0.20
1182.00	14.00	5.06	7.08	-1.21	-0.14
1182.00	17.00	5.72	8.17	-1.45	0.01
1182.00	20.00	6.88	7.63	-1.63	0.12
1182.00	18.00	6.70	6.89	-1.53	0.04
1182.00	21.00	8.52	3.96	-1.48	-0.28
1188.00	12.00	2.44	5.30	-1.13	-0.29
1188.00	11.00	2.96	4.39	-1.05	-0.30
1188.00	13.00	3.43	3.59	-1.03	-0.15
1188.00	16.00	5.13	5.28	-1.11	-0.33
1188.00	15.00	5.14	6.14	-1.11	-0.37
1188.00	14.00	4.60	7.02	-1.22	-0.14
1188.00	17.00	5.13	8.13	-1.48	-0.05
1188.00	20.00	6.09	7.68	-1.70	0.17
1188.00	18.00	6.00	6.94	-1.60	0.15
1188.00	21.00	7.96	3.85	-1.35	-0.34
1194.00	12.00	1.98	5.14	-1.08	-0.30
1194.00	11.00	2.56	4.27	-1.00	-0.25
1194.00	13.00	3.04	3.55	-1.05	-0.21
1194.00	16.00	4.71	5.08	-1.22	-0.12
1194.00	15.00	4.72	5.94	-1.22	-0.16
1194.00	14.00	4.08	6.97	-1.17	-0.04
1194.00	17.00	4.53	8.13	-2.04	-0.11
1194.00	20.00	5.51	7.77	-1.52	0.00
1194.00	18.00	5.42	7.01	-1.41	-0.02
1194.00	21.00	7.44	3.69	-1.42	-0.29
1200.00	12.00	1.57	5.06	-1.08	-0.19
1200.00	11.00	2.16	4.19	-1.07	-0.20
1200.00	13.00	2.59	3.42	-1.06	-0.26
1200.00	16.00	4.16	5.19	-1.28	0.10
1200.00	15.00	4.16	6.01	-1.28	0.06
1200.00	14.00	3.66	6.99	-1.07	-0.04
1200.00	17.00	3.50	8.04	-2.08	-0.22
1200.00	20.00	4.87	7.68	-1.49	-0.11
1200.00	18.00	4.87	6.92	-1.27	-0.19
1200.00	21.00	6.83	3.62	-1.50	-0.29
1206.00	12.00	1.11	4.99	-1.10	-0.30
1206.00	11.00	1.70	4.11	-1.15	-0.37
1206.00	13.00	2.19	3.34	-1.07	-0.21
1206.00	16.00	3.68	5.16	-1.09	-0.34
1206.00	15.00	3.69	5.99	-1.15	-0.33
1206.00	14.00	3.23	6.93	-1.21	-0.20
1206.00	17.00	2.87	7.96	-1.58	-0.21
1206.00	20.00	4.32	7.68	-1.45	0.05
1206.00	18.00	4.40	6.86	-1.23	-0.14
1206.00	21.00	6.24	3.46	-1.47	-0.30
1212.00	12.00	0.69	4.82	-1.05	-0.31
1212.00	11.00	1.23	3.89	-1.05	-0.43
1212.00	13.00	1.74	3.25	-1.02	-0.27
1212.00	16.00	3.28	4.91	-1.22	-0.18
1212.00	15.00	3.24	5.75	-1.44	0.01
1212.00	14.00	2.69	6.83	-1.35	-0.20
1212.00	17.00	2.23	7.87	-1.50	-0.34
1212.00	20.00	3.71	7.72	-1.46	0.16
1212.00	18.00	3.89	6.81	-1.54	-0.07
1212.00	21.00	5.66	3.38	-1.43	-0.20
1218.00	12.00	0.27	4.74	-1.13	-0.31
1218.00	11.00	0.87	3.76	-1.05	-0.32
1218.00	13.00	1.38	3.12	-1.04	-0.39
1218.00	16.00	2.71	5.02	-1.33	0.10
1218.00	15.00	2.53	6.00	-1.51	0.23
1218.00	14.00	2.15	6.77	-1.24	-0.15
1218.00	17.00	1.67	7.69	-1.40	-0.46
1218.00	20.00	3.15	7.81	-1.43	0.10
1218.00	18.00	3.17	6.80	-1.50	-0.08
1218.00	21.00	5.10	3.30	-1.40	-0.31
1224.00	12.00	-0.21	4.57	-1.16	-0.55
1224.00	11.00	0.39	3.63	-1.07	-0.44
1224.00	13.00	0.91	2.94	-1.06	-0.45
1224.00	16.00	2.22	4.99	-1.31	-0.24
1224.00	15.00	2.04	5.94	-1.25	-0.22
1224.00	14.00	1.70	6.71	-1.20	-0.21
1224.00	17.00	1.11	7.50	-1.43	-0.47
1224.00	20.00	2.57	7.80	-1.52	-0.00
1224.00	18.00	2.69	6.74	-1.23	-0.21
1224.00	21.00	4.54	3.13	-1.48	-0.26
1224.00	22.00	11.49	5.08	-1.37	-0.34
1230.00	12.00	-0.65	4.30	-0.98	-0.61
1230.00	11.00	0.01	3.41	-0.96	-0.51
1230.00	13.00	0.53	2.76	-0.94	-0.40
1230.00	16.00	1.66	4.83	-1.33	-0.24
1230.00	15.00	1.53	5.83	-1.27	-0.22
1230.00	14.00	1.19	6.60	-1.28	-0.21
1230.00	17.00	0.53	7.31	-1.39	-0.53
1230.00	20.00	1.93	7.80	-1.55	-0.11
1230.00	18.00	2.19	6.64	-1.24	-0.15
1230.00	21.00	3.92	3.09	-1.44	-0.26
1230.00	22.00	10.95	4.94	-1.48	-0.29
1236.00	12.00	-0.99	4.08	-1.33	-0.62
1236.00	11.00	-0.37	3.23	-0.97	-0.51
1236.00	13.00	0.16	2.62	-0.88	-0.46
1236.00	16.00	1.15	4.80	-1.20	0.04
1236.00	15.00	1.02	5.76	-1.28	-0.17
1236.00	14.00	0.68	6.54	-1.30	-0.21
1236.00	17.00	-0.00	7.08	-1.34	-0.49
1236.00	20.00	1.32	7.71	-1.46	-0.18
1236.00	18.00	1.69	6.62	-1.42	0.19
1236.00	21.00	3.39	2.92	-1.29	-0.43
1236.00	22.00	10.31	4.84	-1.55	-0.30
1242.00	12.00	-1.72	3.81	-1.81	-0.67
1242.00	11.00	-0.76	3.00	-0.98	-0.57
1242.00	13.00	-0.18	2.39	-0.83	-0.58
1242.00	16.00	0.70	4.86	-1.14	0.15
1242.00	15.00	0.51	5.69	-1.29	-0.17
1242.00	14.00	0.15	6.43	-1.31	-0.27
1242.00	17.00	-0.54	6.92	-1.34	-0.38
1242.00	20.00	0.76	7.66	-1.40	-0.13
1242.00	18.00	1.05	6.79	-1.60	0.42
1242.00	21.00	2.89	2.75	-1.24	-0.44
1242.00	22.00	9.70	4.70	-1.58	-0.30
1248.00	22.00	9.05	4.60	-1.56	-0.26
1254.00	22.00	8.46	4.50	-1.48	-0.26
1260.00	22.00	7.86	4.39	-1.56	-0.22
1266.00	22.00	7.22	4.32	-1.53	-0.27
1272.00	22.00	6.64	4.17	-1.73	-0.38
1278.00	22.00	5.83	4.02	-1.76	-0.33
1284.00	22.00	5.23	3.90	-1.45	-0.29
1284.00	25.00	11.88	6.34	-2.57	0.54
1284.00	23.00	9.04	5.33	-1.57	-0.24
1284.00	24.00	10.67	4.87	-1.50	-0.25
1290.00	22.00	4.67	3.78	-1.47	-0.30
1290.00	25.00	10.86	6.56	-2.51	0.54
1290.00	23.00	8.41	5.24	-1.58	-0.14
1290.00	24.00	10.07	4.77	-1.56	-0.25
1296.00	22.00	4.05	3.66	-1.50	-0.36
1296.00	25.00	9.88	6.78	-2.38	0.44
1296.00	23.00	7.78	5.22	-1.60	-0.09
1296.00	24.00	9.42	4.67	-1.55	-0.41
1302.00	22.00	3.47	3.50	-1.46	-0.37
1302.00	25.00	8.95	6.92	-2.18	0.44
1302.00	23.00	7.13	5.16	-1.52	0.01
1302.00	24.00	8.83	4.44	-1.47	-0.47
1308.00	22.00	2.88	3.37	-1.42	-0.37
1308.00	25.00	8.13	7.13	-2.08	0.49
1308.00	23.00	6.57	5.23	-1.42	0.11
1308.00	24.00	8.24	4.30	-1.54	-0.27
1314.00	22.00	2.33	3.20	-1.34	-0.66
1314.00	25.00	7.29	7.31	-2.06	0.55
1314.00	23.00	5.99	5.25	-1.40	-0.05
1314.00	24.00	7.60	4.23	-1.77	0.05
1320.00	22.00	1.81	2.84	-1.50	-0.73
1320.00	25.00	6.48	7.57	-1.99	0.66
1320.00	23.00	5.45	5.18	-1.30	-0.00
1320.00	24.00	6.82	4.33	-1.80	0.15
1326.00	22.00	1.14	2.62	-1.44	-0.51
1326.00	25.00	5.70	7.84	-1.99	0.51
1326.00	23.00	4.95	5.25	-1.32	0.10
1326.00	24.00	6.16	4.35	-1.61	0.04
1332.00	22.00	0.66	2.43	-1.26	-0.40
1332.00	25.00	4.89	7.98	-1.91	0.46
1332.00	23.00	4.39	5.27	-1.52	0.00
1332.00	24.00	5.53	4.37	-1.59	-0.07
1338.00	22.00	0.13	2.30	-1.34	-0.41
1338.00	25.00	4.17	8.20	-1.84	0.46
1338.00	23.00	3.73	5.25	-1.53	0.11
1338.00	24.00	4.89	4.30	-1.67	-0.01
1344.00	22.00	-0.41	2.11	-1.30	-0.53
1344.00	26.00	-3.29	-1.32	0.81	1.14
1344.00	25.00	3.42	8.35	-1.86	0.63
